7900,0.5116279,0.99079573,1.0404545454545455
8000,0.50581396,0.9887753,0.95375
8100,0.50581396,0.98973554,0.9952173913043478
8200,0.50581396,0.99117947,1.0404545454545455
8300,0.50581396,0.9883068,0.9156
8400,0.50581396,0.98837274,0.95375
8500,0.50581396,0.98905945,1.0404545454545455
8600,0.50581396,0.9907172,1.0404545454545455
8700,0.50581396,0.9891212,1.0404545454545455
8800,0.5116279,0.99070746,1.0404545454545455
8900,0.50581396,0.9909889,1.0404545454545455
9000,0.50581396,0.9889946,0.9156
9100,0.50581396,0.9873159,0.95375
9200,0.50581396,0.9896259,0.9952173913043478
9300,0.50581396,0.9891549,0.9952173913043478
9400,0.5116279,0.99019873,0.9952173913043478
9500,0.50581396,0.9886455,0.9156
9600,0.50581396,0.9887278,0.9952173913043478
9700,0.50581396,0.98911357,0.95375
9800,0.50581396,0.98949283,0.9952173913043478
9900,0.5116279,0.99131227,1.0404545454545455
10000,0.50581396,0.9902719,1.0404545454545455
10100,0.5116279,0.98809254,0.9952173913043478
10200,0.50581396,0.98941743,0.9952173913043478
10300,0.5116279,0.99036264,1.0404545454545455
10400,0.5116279,0.99039334,1.0404545454545455
10500,0.50581396,0.98922545,1.0404545454545455
10600,0.50581396,0.98950654,1.0404545454545455
10700,0.50581396,0.9889541,0.9952173913043478
10800,0.50581396,0.9887808,0.9952173913043478
10900,0.5116279,0.99227655,1.09
11000,0.50581396,0.9897187,1.09
11100,0.50581396,0.9904531,1.0404545454545455
11200,0.50581396,0.9911755,1.09
11300,0.50581396,0.9898827,1.0404545454545455
11400,0.50581396,0.9893196,0.9952173913043478
11500,0.50581396,0.991315,1.09
11600,0.50581396,0.98851615,0.9952173913043478
11700,0.50581396,0.98836076,0.9156
11800,0.50581396,0.9877715,0.9156
11900,0.50581396,0.9910124,1.0404545454545455
12000,0.50581396,0.98918366,0.9952173913043478
12100,0.50581396,0.98977536,1.0404545454545455
12200,0.50581396,0.98931956,0.9952173913043478
12300,0.5116279,0.98947847,0.9952173913043478
12400,0.50581396,0.98847175,0.9952173913043478
12500,0.50581396,0.98705745,0.9156
12600,0.50581396,0.9870873,0.9156
12700,0.50581396,0.9879261,0.9156
12800,0.50581396,0.98768747,0.9156
12900,0.50581396,0.98889357,0.95375
13000,0.50581396,0.9890779,0.9952173913043478
13100,0.50581396,0.9898497,1.0404545454545455
13200,0.50581396,0.98925877,0.9952173913043478
13300,0.5116279,0.98974407,0.9952173913043478
13400,0.5116279,0.9899016,0.9952173913043478
13500,0.50581396,0.9887179,0.9952173913043478
13600,0.50581396,0.99164057,1.0404545454545455
13700,0.5116279,0.98982334,0.9952173913043478
13800,0.50581396,0.98904043,1.0404545454545455
13900,0.5116279,0.99019617,1.0404545454545455
14000,0.50581396,0.9871232,0.9156
14100,0.50581396,0.98983127,1.0404545454545455
14200,0.50581396,0.9909354,1.09
14300,0.50581396,0.9894482,1.0404545454545455
14400,0.5116279,0.9903221,1.2454166666666666
14500,0.50581396,0.9882778,0.9952173913043478
14600,0.50581396,0.98816955,0.9952173913043478
14700,0.50581396,0.98917574,1.0404545454545455
14800,0.50581396,0.98895013,0.9952173913043478
14900,0.50581396,0.9901464,1.0404545454545455
15000,0.5116279,0.99076086,1.2454166666666666
15100,0.50581396,0.99055094,1.2995652173913044
15200,0.50581396,0.98950833,1.0404545454545455
15300,0.50581396,0.9881392,0.9156
15400,0.50581396,0.9898316,1.0404545454545455
15500,0.50581396,0.98854446,1.2454166666666666
15600,0.50581396,0.9895735,1.0404545454545455
15700,0.50581396,0.98951,0.9952173913043478
15800,0.50581396,0.99057484,1.0404545454545455
15900,0.50581396,0.9896175,0.9952173913043478
16000,0.50581396,0.98866886,0.9156
16100,0.50581396,0.99059856,1.0404545454545455
16200,0.50581396,0.99023056,1.0404545454545455
16300,0.50581396,0.9901368,1.09
16400,0.50581396,0.9889717,0.9952173913043478
16500,0.50581396,0.9884015,0.95375
16600,0.50581396,0.98882544,1.0404545454545455
16700,0.50581396,0.9894013,0.9952173913043478
16800,0.50581396,0.98987055,0.9952173913043478
16900,0.50581396,0.9890236,0.95375
17000,0.50581396,0.98802114,0.95375
17100,0.50581396,0.98986685,1.09
17200,0.50581396,0.9901421,1.09
17300,0.50581396,0.988633,1.0404545454545455
17400,0.50581396,0.98847836,0.9952173913043478
17500,0.50581396,0.98990136,1.09
17600,0.50581396,0.9883171,0.95375
17700,0.50581396,0.990836,1.0404545454545455
17800,0.5116279,0.98968863,0.9952173913043478
17900,0.50581396,0.9880561,0.95375
18000,0.50581396,0.9890371,0.9952173913043478
18100,0.50581396,0.99171734,1.0404545454545455
18200,0.50581396,0.9894464,0.9952173913043478
18300,0.50581396,0.98833305,0.9952173913043478
18400,0.50581396,0.98785347,0.95375
18500,0.50581396,0.9885439,0.9952173913043478
18600,0.50581396,0.98875433,0.9952173913043478
18700,0.50581396,0.99019754,1.0404545454545455
18800,0.50581396,0.98813045,0.95375
18900,0.50581396,0.9905663,1.09
19000,0.50581396,0.98960876,0.9952173913043478
19100,0.50581396,0.98855186,0.95375
19200,0.5116279,0.98984015,1.2454166666666666
19300,0.50581396,0.9908416,1.09
19400,0.5116279,0.9915168,1.09
19500,0.5116279,0.9916685,1.09
19600,0.50581396,0.9895517,1.2454166666666666
19700,0.50581396,0.98849034,0.9952173913043478
19800,0.50581396,0.989763,1.2995652173913044
19900,0.5116279,0.9895755,1.1956
20000,0.50581396,0.9890954,0.9952173913043478
